"Name","Surname","Country","City","Latitude","Longitude","Booking Number","Flight Number","Travel Class","Travel Time","Distance Travelled","Arrival Time"
"William","Chavez","Wales","Cardiff",51.481312,-3.1805,"BOOK5280","BA242","First Class",23:04:43,419.57,09:46:11
"James","Gonzales","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK9096","BA605","Business",06:27:33,400.67,11:56:34
"Aaron","Johnson","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK8520","BA200","Economy",22:24:24,554.3,11:20:04
"Jason","Rose","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK9487","BA691","First Class",18:54:18,515.44,01:43:29
"John","Mccarthy","Wales","Cardiff",51.481312,-3.1805,"BOOK5857","BA111","Economy",20:38:37,650.62,18:27:19
"Wendy","Stevens","Wales","Cardiff",51.481312,-3.1805,"BOOK2834","BA295","First Class",14:19:16,435.4,18:31:03
"Alex","Smith","Wales","Cardiff",51.481312,-3.1805,"BOOK6403","BA651","Business",05:30:03,534.09,22:43:37
"Richard","Shields","Wales","Cardiff",51.481312,-3.1805,"BOOK5576","BA406","Business",13:30:08,526.48,12:32:16
"Christopher","Ramirez","Scotland","Glasgow",55.834024,-4.253416,"BOOK8225","BA842","First Class",09:00:33,476.29,17:25:00
"Daniel","Jones","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK1303","BA310","First Class",01:56:13,420.79,02:21:12
"Courtney","Harrison","Wales","Cardiff",51.481312,-3.1805,"BOOK5645","BA315","First Class",01:21:14,324.09,07:44:35
"Jermaine","Cox","Wales","Cardiff",51.481312,-3.1805,"BOOK5472","BA968","Economy",17:45:04,433.25,07:29:30
"Adam","Stein","England","Birmingham",52.486244,-1.890401,"BOOK3484","BA938","Economy",10:29:05,547.63,20:34:10
"Paul","Brown","England","Birmingham",52.486244,-1.890401,"BOOK4252","BA661","First Class",08:55:14,518.4,23:43:34
"Dennis","Marshall","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK5840","BA527","First Class",01:39:22,403.67,08:20:18
"April","Wright","Scotland","Glasgow",55.834024,-4.253416,"BOOK1758","BA988","First Class",08:02:25,470.86,06:33:44
"Danielle","Cox","Wales","Cardiff",51.481312,-3.1805,"BOOK7123","BA294","Business",21:54:18,559.94,02:43:01
"Cathy","Schneider","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK6335","BA655","Business",20:00:46,452.21,10:04:44
"Jonathan","Fletcher","Wales","Cardiff",51.481312,-3.1805,"BOOK6547","BA346","Business",16:14:09,438.09,02:42:40
"Patricia","Martinez","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK6143","BA203","Economy",22:11:26,409.95,17:45:11
"David","Scott","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2812","BA613","First Class",17:18:09,454.56,09:54:33
"Gary","Brown","England","Birmingham",52.486244,-1.890401,"BOOK1101","BA393","Economy",16:07:19,467.6,12:58:29
"Kathryn","Holmes","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK9983","BA428","Business",23:54:07,551.36,04:21:06
"Lauren","Johnson","England","Birmingham",52.486244,-1.890401,"BOOK2974","BA505","Economy",15:05:22,624.41,15:34:48
"John","Brown","England","Birmingham",52.486244,-1.890401,"BOOK6365","BA969","Business",21:56:47,427.85,13:10:43
"Haley","Richards","Scotland","Glasgow",55.834024,-4.253416,"BOOK9843","BA421","Economy",09:47:50,381.03,14:26:26
"Luke","Black","Wales","Cardiff",51.481312,-3.1805,"BOOK4650","BA506","Business",01:26:28,337.78,18:38:00
"Gabrielle","Wade","Wales","Cardiff",51.481312,-3.1805,"BOOK7948","BA947","First Class",04:07:16,374.38,06:58:20
"Jonathan","Thornton","Wales","Cardiff",51.481312,-3.1805,"BOOK7033","BA899","First Class",06:42:49,355.75,23:19:59
"Carlos","Mckay","England","Birmingham",52.486244,-1.890401,"BOOK1131","BA737","Economy",09:43:26,555.07,01:31:54
"Thomas","Roberts","Wales","Cardiff",51.481312,-3.1805,"BOOK7261","BA508","Economy",14:06:35,548.6,12:52:52
"Alexa","Smith","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK5041","BA811","Business",13:19:53,402,02:06:11
"Troy","Trevino","England","Birmingham",52.486244,-1.890401,"BOOK8068","BA856","Business",20:20:49,546.11,23:12:55
"Anthony","Simpson","Scotland","Glasgow",55.834024,-4.253416,"BOOK8845","BA142","Business",04:17:31,380.99,08:03:12
"Thomas","Benson","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2046","BA572","First Class",09:33:37,628.34,23:07:25
"Joshua","Cox","England","Birmingham",52.486244,-1.890401,"BOOK4882","BA534","First Class",16:00:50,367.36,11:20:37
"Patricia","Pugh","Wales","Cardiff",51.481312,-3.1805,"BOOK7787","BA964","Business",13:58:48,316.31,00:51:57
"Cheryl","Lee","Scotland","Glasgow",55.834024,-4.253416,"BOOK5052","BA481","Business",12:46:35,474.86,01:53:52
"Edward","Doyle","Wales","Cardiff",51.481312,-3.1805,"BOOK8391","BA603","Business",21:36:21,476.63,10:13:56
"Richard","Eaton","England","Birmingham",52.486244,-1.890401,"BOOK1216","BA510","Business",22:33:57,457.05,06:35:12
"Kristin","Vance","Wales","Cardiff",51.481312,-3.1805,"BOOK4308","BA442","Business",17:50:00,576.98,04:15:17
"Patricia","Logan","Wales","Cardiff",51.481312,-3.1805,"BOOK2137","BA730","First Class",16:30:44,510.75,16:24:46
"Christine","Patel","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2662","BA316","Business",00:45:48,513.86,07:11:33
"Sarah","Hammond","Wales","Cardiff",51.481312,-3.1805,"BOOK4183","BA252","Economy",22:10:13,587.27,09:11:36
"Christine","Morris","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2622","BA622","First Class",03:21:40,344.9,21:07:54
"Madeline","Romero","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK7061","BA401","Economy",09:19:37,551.04,09:19:35
"Anthony","Schmidt","Wales","Cardiff",51.481312,-3.1805,"BOOK4566","BA359","Business",12:52:59,512.83,06:27:01
"Julie","White","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK7518","BA678","Business",20:15:57,399.97,09:26:41
"Richard","Thomas","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK1837","BA642","Economy",01:32:38,439.26,23:37:26
"Cameron","Webster","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK7663","BA419","Economy",14:42:16,401.36,13:56:34
"Carolyn","Moore","England","Birmingham",52.486244,-1.890401,"BOOK6098","BA954","Economy",16:11:11,618.92,20:29:03
"Regina","Wright","Wales","Cardiff",51.481312,-3.1805,"BOOK4633","BA447","Business",20:34:39,579.34,07:06:35
"Anthony","Farmer","Scotland","Glasgow",55.834024,-4.253416,"BOOK6800","BA902","First Class",01:49:04,396.34,12:49:08
"Matthew","Maldonado","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK5928","BA245","Economy",16:16:05,512.49,16:26:11
"Keith","Kelly","Wales","Cardiff",51.481312,-3.1805,"BOOK8076","BA873","Economy",00:14:11,448.87,01:19:39
"Theresa","Medina","Scotland","Glasgow",55.834024,-4.253416,"BOOK4842","BA456","Business",19:23:08,489.19,12:01:20
"Catherine","Evans","Wales","Cardiff",51.481312,-3.1805,"BOOK6530","BA270","Business",11:58:09,743.76,16:24:50
"Ashley","Newman","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK6545","BA460","Business",07:16:14,679.73,01:17:44
"Brian","Lewis","Scotland","Glasgow",55.834024,-4.253416,"BOOK8665","BA298","Business",19:14:23,507.45,05:38:24
"Kimberly","Cardenas","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK1998","BA806","Business",09:13:17,704.7,14:08:25
"Amanda","Wilkinson","Wales","Cardiff",51.481312,-3.1805,"BOOK8046","BA787","First Class",13:28:49,234.73,16:06:50
"Diana","Kline","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2201","BA902","Economy",06:58:51,613.46,10:01:38
"Crystal","Juarez","Wales","Cardiff",51.481312,-3.1805,"BOOK5468","BA150","Economy",05:22:24,644.21,03:36:05
"Jennifer","Sullivan","England","Birmingham",52.486244,-1.890401,"BOOK4833","BA977","First Class",11:45:16,521,04:24:19
"Kimberly","Aguilar","Wales","Cardiff",51.481312,-3.1805,"BOOK3228","BA900","Business",15:54:28,317.22,05:22:16
"Nichole","Patel","England","Birmingham",52.486244,-1.890401,"BOOK1977","BA730","Economy",06:12:54,424.18,21:07:32
"William","Hall","England","Birmingham",52.486244,-1.890401,"BOOK7628","BA994","Business",03:44:59,538.46,21:53:42
"Joann","Grimes","Wales","Cardiff",51.481312,-3.1805,"BOOK9864","BA240","First Class",11:50:12,391.38,23:18:35
"Paul","Martinez","Wales","Cardiff",51.481312,-3.1805,"BOOK5248","BA345","Business",02:28:42,349.92,15:44:06
"Sydney","Knight","Scotland","Glasgow",55.834024,-4.253416,"BOOK5577","BA158","Business",03:28:28,622.78,14:45:07
"Phillip","Watson","England","Birmingham",52.486244,-1.890401,"BOOK5456","BA128","Business",20:47:50,404.06,07:59:49
"Calvin","Obrien","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK6764","BA978","First Class",12:27:22,476.25,17:35:06
"Bradley","Colon","Scotland","Glasgow",55.834024,-4.253416,"BOOK2888","BA159","First Class",00:38:11,516.44,19:10:15
"Jessica","Simpson","Wales","Cardiff",51.481312,-3.1805,"BOOK4312","BA226","Business",07:32:00,394.61,22:25:40
"Mark","Clark","Scotland","Glasgow",55.834024,-4.253416,"BOOK8323","BA583","Business",18:17:06,549.1,13:45:04
"Jenny","Harmon","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK7588","BA568","Economy",21:42:42,385.82,15:19:21
"Stephen","Johnson","Scotland","Glasgow",55.834024,-4.253416,"BOOK4018","BA620","Business",14:57:34,465.99,05:33:39
"Adam","Bennett","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK9122","BA725","First Class",22:54:49,628.58,04:27:24
"Alison","Simpson","Scotland","Glasgow",55.834024,-4.253416,"BOOK3727","BA473","Economy",08:34:48,656.66,00:41:18
"Ralph","Wells","England","Birmingham",52.486244,-1.890401,"BOOK4745","BA396","Economy",07:58:34,311.5,12:12:51
"Kendra","Freeman","Wales","Cardiff",51.481312,-3.1805,"BOOK3648","BA259","Economy",19:23:04,489.19,17:49:29
"Brett","Poole","Scotland","Glasgow",55.834024,-4.253416,"BOOK7033","BA974","Economy",22:59:42,492.01,04:13:12
"Lisa","Stewart","Scotland","Glasgow",55.834024,-4.253416,"BOOK5596","BA964","Business",17:08:59,382.66,18:26:11
"Cheyenne","Clark","England","Birmingham",52.486244,-1.890401,"BOOK7501","BA283","Business",15:44:28,573.91,19:15:22
"Benjamin","Davis","England","Birmingham",52.486244,-1.890401,"BOOK9652","BA208","Economy",06:20:17,608.86,19:41:42
"Gregory","Richard","Wales","Cardiff",51.481312,-3.1805,"BOOK1215","BA936","Economy",11:20:40,358.36,12:28:07
"Robert","Johnson","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK6115","BA191","Economy",05:55:09,668.61,00:06:56
"Nathan","Shelton","Wales","Cardiff",51.481312,-3.1805,"BOOK7825","BA608","Economy",12:41:00,473.06,03:49:38
"Sharon","White","Wales","Cardiff",51.481312,-3.1805,"BOOK8597","BA746","Economy",11:26:12,299.05,08:39:06
"Michelle","Davis","Scotland","Edinburgh",55.953251,-3.188267,"BOOK9477","BA471","Economy",23:33:50,419.63,01:15:08
"Joseph","Clarke","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK8867","BA998","Business",18:21:16,585.83,18:47:45
"Cameron","Johnson","Wales","Cardiff",51.481312,-3.1805,"BOOK3291","BA206","Business",11:15:16,414.29,13:57:33
"Sara","Hanson","Wales","Cardiff",51.481312,-3.1805,"BOOK7458","BA693","Economy",23:24:51,560.49,19:13:10
"Steven","Summers","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK4522","BA124","Business",12:03:45,460.2,03:11:35
"Miranda","Pena","England","Birmingham",52.486244,-1.890401,"BOOK6306","BA560","Economy",17:16:45,458.01,01:37:29
"Frank","Monroe","Scotland","Edinburgh",55.953251,-3.188267,"BOOK2962","BA556","First Class",18:57:09,492.56,06:13:10
"Joan","Alvarez","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2126","BA919","Economy",15:00:41,742.08,23:12:44
"Michelle","Stevenson","England","Birmingham",52.486244,-1.890401,"BOOK8547","BA141","Business",07:41:13,408.76,06:50:58
"Robert","Lee","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK5035","BA237","Economy",03:52:05,710.47,01:07:32
"Jennifer","Wilson","Wales","Cardiff",51.481312,-3.1805,"BOOK2431","BA291","First Class",12:24:08,618.95,20:28:42
"Tim","Sanders","Wales","Cardiff",51.481312,-3.1805,"BOOK3061","BA327","Business",05:43:26,368,06:56:29
"Deborah","Hernandez","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK6675","BA930","Economy",19:17:50,338.45,02:21:00
"Jennifer","Parsons","Wales","Cardiff",51.481312,-3.1805,"BOOK2101","BA522","Economy",18:19:39,590.11,04:18:14
"Mark","Valenzuela","Scotland","Glasgow",55.834024,-4.253416,"BOOK4850","BA721","Business",18:36:27,498.26,16:02:02
"Michael","Richardson","England","Birmingham",52.486244,-1.890401,"BOOK7658","BA773","First Class",16:40:41,555.85,08:04:10
"Stephanie","Burgess","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK8284","BA645","Economy",11:00:11,585.34,18:38:25
"Jack","Miller","Wales","Cardiff",51.481312,-3.1805,"BOOK8134","BA214","Economy",13:02:25,494.94,05:54:51
"Stephen","Schultz","England","Birmingham",52.486244,-1.890401,"BOOK4161","BA384","Economy",17:40:01,440.22,13:49:55
"William","Harrison","Wales","Cardiff",51.481312,-3.1805,"BOOK4234","BA906","Business",10:46:05,555.25,19:00:10
"Timothy","Lee","Wales","Cardiff",51.481312,-3.1805,"BOOK6598","BA895","First Class",04:25:34,447.59,18:26:02
"Diana","Terrell","Scotland","Glasgow",55.834024,-4.253416,"BOOK6280","BA935","Economy",02:51:50,652.81,13:35:48
"Spencer","Davis","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK8355","BA703","Business",11:01:09,607.07,05:01:39
"Monica","Bush","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2289","BA965","Business",13:52:04,488.85,08:12:53
"Matthew","Holder","England","Birmingham",52.486244,-1.890401,"BOOK9547","BA115","First Class",01:59:26,510.79,10:34:30
"Susan","Johnson","Scotland","Glasgow",55.834024,-4.253416,"BOOK4325","BA759","Business",04:13:02,562.83,20:00:46
"Yvonne","Moon","England","Birmingham",52.486244,-1.890401,"BOOK6738","BA861","Economy",06:04:00,426.87,20:48:09
"Zachary","Richardson","Wales","Cardiff",51.481312,-3.1805,"BOOK8678","BA930","Economy",13:51:52,432.45,06:19:42
"Christian","Bradley","Wales","Cardiff",51.481312,-3.1805,"BOOK9725","BA119","Economy",16:01:47,651.57,17:17:41
"Thomas","Young","Scotland","Glasgow",55.834024,-4.253416,"BOOK7856","BA449","Economy",05:44:57,432.66,14:33:00
"Brandon","Bell","England","Birmingham",52.486244,-1.890401,"BOOK9777","BA621","Economy",11:28:57,610.47,03:26:27
"Bryan","Brown","England","Birmingham",52.486244,-1.890401,"BOOK3956","BA232","First Class",10:06:31,399.28,16:28:20
"Michael","Rubio","Wales","Cardiff",51.481312,-3.1805,"BOOK1789","BA345","Business",20:15:05,353.75,23:59:55
"Denise","Stokes","England","Birmingham",52.486244,-1.890401,"BOOK3183","BA261","Business",04:33:25,511.24,11:51:44
"Steve","Adams","Wales","Cardiff",51.481312,-3.1805,"BOOK8273","BA975","First Class",04:28:04,374.81,15:57:09
"Robert","Carlson","Wales","Cardiff",51.481312,-3.1805,"BOOK7345","BA746","Business",05:13:09,494.02,15:20:34
"Zachary","Stewart","Wales","Cardiff",51.481312,-3.1805,"BOOK1970","BA973","Economy",22:31:05,610.4,13:00:47
"Craig","Avila","Wales","Cardiff",51.481312,-3.1805,"BOOK4756","BA224","Economy",20:10:28,389.6,05:51:10
"David","Brooks","England","Birmingham",52.486244,-1.890401,"BOOK3219","BA896","First Class",07:07:43,504.85,21:27:44
"Edward","White","Wales","Cardiff",51.481312,-3.1805,"BOOK8174","BA584","Economy",23:29:48,453.99,02:27:40
"Samuel","Wells","Wales","Cardiff",51.481312,-3.1805,"BOOK6722","BA523","Economy",19:00:05,573.7,20:31:23
"Joseph","Cooper","Scotland","Glasgow",55.834024,-4.253416,"BOOK8984","BA773","First Class",19:49:07,569.22,05:38:28
"Darrell","Terry","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK8458","BA745","Economy",08:28:15,579.37,15:16:28
"Patricia","Castro","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK3645","BA796","Business",03:56:28,442.77,19:01:11
"Alexandra","Lloyd","Scotland","Glasgow",55.834024,-4.253416,"BOOK5023","BA666","Business",02:36:05,569.32,05:58:29
"Gina","Saunders","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2428","BA333","Business",23:03:03,474.27,06:51:54
"Meagan","Mills","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK3288","BA866","Economy",10:12:18,376.62,21:06:28
"Charles","Gonzalez","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK8751","BA990","Business",06:24:08,380.56,11:35:13
"Elizabeth","Wang","Wales","Cardiff",51.481312,-3.1805,"BOOK4636","BA101","First Class",23:14:57,490.05,13:04:32
"Daniel","Chapman","Scotland","Glasgow",55.834024,-4.253416,"BOOK9209","BA782","Business",19:06:19,472.2,17:09:49
"James","Turner","England","Birmingham",52.486244,-1.890401,"BOOK2493","BA665","Economy",15:44:15,536.78,22:05:14
"Derrick","Richardson","England","Birmingham",52.486244,-1.890401,"BOOK8571","BA158","First Class",00:30:42,514.72,03:14:18
"Samantha","Sherman","England","Birmingham",52.486244,-1.890401,"BOOK7280","BA982","Business",21:38:29,490.29,23:13:12
"Jennifer","Medina","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK8005","BA637","First Class",07:30:24,570.2,18:21:43
"Amy","Blackwell","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK1078","BA530","Economy",13:12:05,513.85,14:29:56
"Rebecca","Ponce","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK4995","BA240","First Class",12:49:35,341.77,12:41:33
"Justin","Brown","England","Birmingham",52.486244,-1.890401,"BOOK9731","BA241","First Class",16:15:20,531.09,04:09:34
"Nathaniel","Sanchez","Wales","Cardiff",51.481312,-3.1805,"BOOK9469","BA375","First Class",18:27:01,399.9,20:07:44
"Erik","Chapman","England","Birmingham",52.486244,-1.890401,"BOOK6611","BA509","First Class",08:21:39,553.47,21:42:29
"Anthony","Peterson","Scotland","Glasgow",55.834024,-4.253416,"BOOK1142","BA681","Business",07:01:28,589.51,13:38:10
"Debra","Cardenas","Wales","Cardiff",51.481312,-3.1805,"BOOK2565","BA230","Economy",10:40:58,483.88,02:58:24
"Kara","Lopez","Scotland","Glasgow",55.834024,-4.253416,"BOOK7297","BA242","First Class",06:51:00,297.02,04:58:07
"Kelly","Chapman","England","Birmingham",52.486244,-1.890401,"BOOK2763","BA605","Business",01:48:58,504.59,02:04:31
"Denise","Miranda","England","Birmingham",52.486244,-1.890401,"BOOK7641","BA200","First Class",14:30:55,415.07,09:18:01
"David","Wright","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK1033","BA691","Business",06:44:00,366.82,05:07:04
"Crystal","French","Wales","Cardiff",51.481312,-3.1805,"BOOK5948","BA111","Economy",18:41:55,620.35,07:29:19
"Keith","Khan","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK3947","BA295","Business",08:12:00,602.81,02:11:25
"Richard","Ashley","Scotland","Glasgow",55.834024,-4.253416,"BOOK6718","BA651","Economy",09:09:29,622.4,17:55:33
"John","Moss","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK1723","BA406","Business",09:28:40,464.84,19:46:06
"Eric","Mcdowell","England","Birmingham",52.486244,-1.890401,"BOOK9297","BA842","First Class",11:09:08,638.46,00:41:27
"Kyle","Neal","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK4026","BA310","First Class",07:25:49,410.45,04:49:46
"Donna","Knox","Scotland","Glasgow",55.834024,-4.253416,"BOOK6987","BA315","First Class",15:30:36,384.36,08:32:14
"Taylor","Thomas","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK9259","BA968","First Class",16:24:03,518.76,22:06:53
"Edward","Buck","Wales","Cardiff",51.481312,-3.1805,"BOOK7551","BA938","Economy",12:38:29,437.59,19:39:35
"Victoria","Peck","Wales","Cardiff",51.481312,-3.1805,"BOOK7219","BA661","First Class",13:55:45,555.53,10:08:03
"Sara","Lee","Scotland","Glasgow",55.834024,-4.253416,"BOOK5471","BA527","Business",00:57:59,466.93,15:55:49
"John","Fernandez","Scotland","Glasgow",55.834024,-4.253416,"BOOK3806","BA988","Economy",04:14:57,515.99,19:20:13
"Robert","Henson","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK1515","BA294","Economy",08:15:55,403.12,20:48:33
"Jeffrey","Johnson","Scotland","Glasgow",55.834024,-4.253416,"BOOK1119","BA655","First Class",00:56:46,612.38,13:04:29
"Robert","Sullivan","Wales","Cardiff",51.481312,-3.1805,"BOOK2532","BA346","Economy",15:22:50,431.89,14:44:59
"Michael","Gardner","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK3238","BA203","Business",01:04:50,535.95,12:37:10
"Christina","Miller","England","Birmingham",52.486244,-1.890401,"BOOK4164","BA613","Economy",03:56:30,485.93,01:24:01
